Time,Message
2017/03/16 18:57:46,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:47,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:48,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:49,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:50,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:51,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:52,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:53,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:54,"completed work : Grid row(0), 9,6, 9, 6"
2017/03/16 18:57:54,"completed work : Grid row(2), 9,1, 9, 1"
2017/03/16 18:57:54,"completed work : Grid row(239), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(241), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(244), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(247), 5,0, 5, 0"
2017/03/16 18:57:54,"completed work : Grid row(248), 4,0, 4, 0"
2017/03/16 18:57:54,"completed work : Grid row(249), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(250), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(251), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(262), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(264), 3,0, 3, 0"
2017/03/16 18:57:54,"completed work : Grid row(266), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(267), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(283), 8,0, 8, 0"
2017/03/16 18:57:54,"completed work : Grid row(284), 1,0, 1, 0"
2017/03/16 18:57:54,"completed work : Grid row(285), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(288), 6,0, 6, 0"
2017/03/16 18:57:54,"completed work : Grid row(289), 3,0, 3, 0"
2017/03/16 18:57:54,"completed work : Grid row(290), 8,0, 8, 0"
2017/03/16 18:57:54,"completed work : Grid row(292), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(293), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(294), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(295), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(296), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(297), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(298), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(299), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(300), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(301), 6,0, 6, 0"
2017/03/16 18:57:54,"completed work : Grid row(302), 3,0, 3, 0"
2017/03/16 18:57:54,"completed work : Grid row(303), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(306), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(312), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(313), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(314), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(315), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(316), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(331), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(345), 6,0, 6, 0"
2017/03/16 18:57:54,"completed work : Grid row(346), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(347), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(357), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(358), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(359), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(360), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(373), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(374), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(388), 3,0, 3, 0"
2017/03/16 18:57:54,"completed work : Grid row(389), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(397), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(398), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(399), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(400), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(401), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(405), 1,0, 1, 0"
2017/03/16 18:57:54,"completed work : Grid row(408), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(410), 1,0, 1, 0"
2017/03/16 18:57:54,"completed work : Grid row(411), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(412), 2,0, 2, 0"
2017/03/16 18:57:54,"completed work : Grid row(413), 7,0, 7, 0"
2017/03/16 18:57:54,"completed work : Grid row(414), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(415), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(416), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(417), 4,0, 4, 0"
2017/03/16 18:57:54,"completed work : Grid row(418), 3,0, 3, 0"
2017/03/16 18:57:54,"completed work : Grid row(420), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(422), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(423), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(424), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(425), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(426), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(428), 3,0, 3, 0"
2017/03/16 18:57:54,"completed work : Grid row(429), 6,0, 6, 0"
2017/03/16 18:57:54,"completed work : Grid row(430), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(431), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(433), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(434), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(435), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(436), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(438), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(439), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(440), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(441), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(442), 9,0, 9, 0"
2017/03/16 18:57:54,"completed work : Grid row(443), 9,0, 9, 0"
2017/03/16 18:57:55,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:55,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:55,"Check order again 1! 248, 9198"
2017/03/16 18:57:55,"Check order again 1! 248, 9198"
2017/03/16 18:57:55,"Check order again 1! 248, 9198"
2017/03/16 18:57:55,"Check order again 1! 248, 9198"
2017/03/16 18:57:55,"Check order again 1! 248, 9198"
2017/03/16 18:57:55,"Check order again 1! 248, 9198"
2017/03/16 18:57:56,"Check order again 1! 248, 9198"
2017/03/16 18:57:56,"Check order again 1! 248, 9198"
2017/03/16 18:57:56,"Check order again 1! 248, 9198"
2017/03/16 18:57:56,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:56,"Check order again 1! 248, 9198"
2017/03/16 18:57:56,"Check order again 1! 248, 9198"
2017/03/16 18:57:56,"Check order again 1! 248, 9198"
2017/03/16 18:57:56,"Check order again 1! 248, 9198"
2017/03/16 18:57:56,"Check order again 1! 266, 9219"
2017/03/16 18:57:56,"Check order again 1! 248, 9198"
2017/03/16 18:57:57,"Check order again 1! 248, 9198"
2017/03/16 18:57:57,"Check order again 1! 248, 9198"
2017/03/16 18:57:57,"Check order again 1! 248, 9198"
2017/03/16 18:57:57,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:57,"Check order again 1! 248, 9198"
2017/03/16 18:57:57,"Check order again 1! 248, 9198"
2017/03/16 18:57:57,"Check order again 1! 248, 9198"
2017/03/16 18:57:57,"Check order again 1! 248, 9198"
2017/03/16 18:57:57,"Check order again 1! 248, 9198"
2017/03/16 18:57:57,"Check order again 1! 248, 9198"
2017/03/16 18:57:58,"Check order again 1! 248, 9198"
2017/03/16 18:57:58,"Check order again 1! 248, 9198"
2017/03/16 18:57:58,"Check order again 1! 248, 9198"
2017/03/16 18:57:58,"Check order again 1! 248, 9198"
2017/03/16 18:57:58,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:57:58,"Check order again 1! 248, 9198"
2017/03/16 18:57:58,"Check order again 1! 248, 9198"
2017/03/16 18:57:58,"Check order again 1! 248, 9198"
2017/03/16 18:57:58,"Check order again 1! 248, 9198"
2017/03/16 18:57:58,"Check order again 1! 248, 9198"
2017/03/16 18:57:58,"Check order again 1! 248, 9198"
2017/03/16 18:57:59,"Check order again 1! 248, 9198"
2017/03/16 18:57:59,"not found soid : 13, 8830"
2017/03/16 18:57:59,"SO_ID not found : 13, 8830"
2017/03/16 18:57:59,number of download order : 0
2017/03/16 18:57:59,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:00,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:01,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:02,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:03,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:04,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:05,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:06,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:07,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:08,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:09,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:10,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:11,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:12,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:13,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:14,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:15,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:16,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:17,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:18,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:19,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:20,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:21,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:22,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:23,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:24,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:25,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:26,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:27,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:28,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:29,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:30,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:31,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:32,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:33,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:34,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:35,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:36,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:37,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:38,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:39,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:40,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:41,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:42,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:43,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:44,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:45,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:46,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:47,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:48,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:49,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:50,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:51,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:52,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:53,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:54,"completed work : Grid row(0), 9,6, 9, 6"
2017/03/16 18:58:54,"completed work : Grid row(2), 9,1, 9, 1"
2017/03/16 18:58:54,"completed work : Grid row(239), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(241), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(244), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(247), 5,0, 5, 0"
2017/03/16 18:58:54,"completed work : Grid row(248), 4,0, 4, 0"
2017/03/16 18:58:54,"completed work : Grid row(249), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(250), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(251), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(262), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(264), 3,0, 3, 0"
2017/03/16 18:58:54,"completed work : Grid row(266), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(267), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(283), 8,0, 8, 0"
2017/03/16 18:58:54,"completed work : Grid row(284), 1,0, 1, 0"
2017/03/16 18:58:54,"completed work : Grid row(285), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(288), 6,0, 6, 0"
2017/03/16 18:58:54,"completed work : Grid row(289), 3,0, 3, 0"
2017/03/16 18:58:54,"completed work : Grid row(290), 8,0, 8, 0"
2017/03/16 18:58:54,"completed work : Grid row(292), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(293), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(294), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(295), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(296), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(297), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(298), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(299), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(300), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(301), 6,0, 6, 0"
2017/03/16 18:58:54,"completed work : Grid row(302), 3,0, 3, 0"
2017/03/16 18:58:54,"completed work : Grid row(303), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(306), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(312), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(313), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(314), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(315), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(316), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(331), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(345), 6,0, 6, 0"
2017/03/16 18:58:54,"completed work : Grid row(346), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(347), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(357), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(358), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(359), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(360), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(373), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(374), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(388), 3,0, 3, 0"
2017/03/16 18:58:54,"completed work : Grid row(389), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(397), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(398), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(399), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(400), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(401), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(405), 1,0, 1, 0"
2017/03/16 18:58:54,"completed work : Grid row(408), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(410), 1,0, 1, 0"
2017/03/16 18:58:54,"completed work : Grid row(411), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(412), 2,0, 2, 0"
2017/03/16 18:58:54,"completed work : Grid row(413), 7,0, 7, 0"
2017/03/16 18:58:54,"completed work : Grid row(414), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(415), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(416), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(417), 4,0, 4, 0"
2017/03/16 18:58:54,"completed work : Grid row(418), 3,0, 3, 0"
2017/03/16 18:58:54,"completed work : Grid row(420), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(422), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(423), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(424), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(425), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(426), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(428), 3,0, 3, 0"
2017/03/16 18:58:54,"completed work : Grid row(429), 6,0, 6, 0"
2017/03/16 18:58:54,"completed work : Grid row(430), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(431), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(433), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(434), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(435), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(436), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(438), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(439), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(440), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(441), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(442), 9,0, 9, 0"
2017/03/16 18:58:54,"completed work : Grid row(443), 9,0, 9, 0"
2017/03/16 18:58:55,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:55,"Check order again 1! 248, 9198"
2017/03/16 18:58:55,"Check order again 1! 248, 9198"
2017/03/16 18:58:55,"Check order again 1! 248, 9198"
2017/03/16 18:58:55,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:55,"Check order again 1! 248, 9198"
2017/03/16 18:58:55,"Check order again 1! 248, 9198"
2017/03/16 18:58:55,"Check order again 1! 248, 9198"
2017/03/16 18:58:55,"Check order again 1! 266, 9219"
2017/03/16 18:58:55,"Check order again 1! 248, 9198"
2017/03/16 18:58:55,"Check order again 1! 248, 9198"
2017/03/16 18:58:56,"Check order again 1! 248, 9198"
2017/03/16 18:58:56,"Check order again 1! 248, 9198"
2017/03/16 18:58:56,"Check order again 1! 248, 9198"
2017/03/16 18:58:56,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:56,"Check order again 1! 248, 9198"
2017/03/16 18:58:56,"Check order again 1! 248, 9198"
2017/03/16 18:58:56,"Check order again 1! 248, 9198"
2017/03/16 18:58:56,"Check order again 1! 248, 9198"
2017/03/16 18:58:56,"Check order again 1! 248, 9198"
2017/03/16 18:58:56,"Check order again 1! 248, 9198"
2017/03/16 18:58:57,"Check order again 1! 248, 9198"
2017/03/16 18:58:57,"Check order again 1! 248, 9198"
2017/03/16 18:58:57,"Check order again 1! 248, 9198"
2017/03/16 18:58:57,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:57,"Check order again 1! 248, 9198"
2017/03/16 18:58:57,"Check order again 1! 248, 9198"
2017/03/16 18:58:57,"Check order again 1! 248, 9198"
2017/03/16 18:58:57,"Check order again 1! 248, 9198"
2017/03/16 18:58:57,"Check order again 1! 248, 9198"
2017/03/16 18:58:57,"Check order again 1! 248, 9198"
2017/03/16 18:58:58,"not found soid : 13, 8830"
2017/03/16 18:58:58,"SO_ID not found : 13, 8830"
2017/03/16 18:58:58,number of download order : 0
2017/03/16 18:58:58,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:58:59,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:59:00,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
2017/03/16 18:59:01,"download work start : 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "
