Time,Message
2017/03/17 17:36:26,"SO_ID not found : 0, 0"
2017/03/17 17:36:26,"Check order again 1! 299, 9219"
2017/03/17 17:36:26,"not found soid : 0, 0"
2017/03/17 17:36:26,"SO_ID not found : 0, 0"
2017/03/17 17:36:26,"Check order again 1! 299, 9219"
2017/03/17 17:36:26,"not found soid : 0, 0"
2017/03/17 17:36:26,"SO_ID not found : 0, 0"
2017/03/17 17:36:26,"Check order again 1! 299, 9219"
2017/03/17 17:36:27,"not found soid : 0, 0"
2017/03/17 17:36:27,"SO_ID not found : 0, 0"
2017/03/17 17:36:27,"Check order again 1! 299, 9219"
2017/03/17 17:36:27,"not found soid : 0, 0"
2017/03/17 17:36:27,"SO_ID not found : 0, 0"
2017/03/17 17:36:27,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:36:27,"Next Order : 51, SO_ID=8762, SORT_Key=7, Station=05"
2017/03/17 17:36:27,"Next Order : 421, SO_ID=9378, SORT_Key=14, Station=06"
2017/03/17 17:36:27,number of download order : 4
2017/03/17 17:37:20,"completed work : Grid row(0), 9,6, 9, 6"
2017/03/17 17:37:20,"completed work : Grid row(2), 9,1, 9, 1"
2017/03/17 17:37:20,"completed work : Grid row(278), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(299), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(300), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(314), 1,0, 1, 0"
2017/03/17 17:37:20,"completed work : Grid row(315), 4,0, 4, 0"
2017/03/17 17:37:20,"completed work : Grid row(316), 8,0, 8, 0"
2017/03/17 17:37:20,"completed work : Grid row(317), 1,0, 1, 0"
2017/03/17 17:37:20,"completed work : Grid row(318), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(322), 3,0, 3, 0"
2017/03/17 17:37:20,"completed work : Grid row(323), 8,0, 8, 0"
2017/03/17 17:37:20,"completed work : Grid row(349), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(379), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(380), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(393), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(407), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(422), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(434), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(449), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(451), 3,0, 3, 0"
2017/03/17 17:37:20,"completed work : Grid row(454), 9,0, 9, 0"
2017/03/17 17:37:20,"completed work : Grid row(466), 9,0, 9, 0"
2017/03/17 17:37:21,"not found soid : 0, 0"
2017/03/17 17:37:21,"SO_ID not found : 0, 0"
2017/03/17 17:37:21,"not found soid : 1, 0"
2017/03/17 17:37:21,"SO_ID not found : 1, 0"
2017/03/17 17:37:21,"not found soid : 2, 0"
2017/03/17 17:37:21,"SO_ID not found : 2, 0"
2017/03/17 17:37:21,"not found soid : 3, 0"
2017/03/17 17:37:21,"SO_ID not found : 3, 0"
2017/03/17 17:37:21,"not found soid : 4, 0"
2017/03/17 17:37:21,"SO_ID not found : 4, 0"
2017/03/17 17:37:21,"not found soid : 5, 0"
2017/03/17 17:37:21,"SO_ID not found : 5, 0"
2017/03/17 17:37:21,"not found soid : 6, 0"
2017/03/17 17:37:21,"SO_ID not found : 6, 0"
2017/03/17 17:37:21,"not found soid : 7, 0"
2017/03/17 17:37:21,"SO_ID not found : 7, 0"
2017/03/17 17:37:21,"not found soid : 8, 0"
2017/03/17 17:37:21,"SO_ID not found : 8, 0"
2017/03/17 17:37:21,"not found soid : 9, 0"
2017/03/17 17:37:21,"SO_ID not found : 9, 0"
2017/03/17 17:37:21,"not found soid : 10, 0"
2017/03/17 17:37:21,"SO_ID not found : 10, 0"
2017/03/17 17:37:21,"not found soid : 11, 0"
2017/03/17 17:37:21,"SO_ID not found : 11, 0"
2017/03/17 17:37:21,"not found soid : 12, 0"
2017/03/17 17:37:21,"SO_ID not found : 12, 0"
2017/03/17 17:37:21,"not found soid : 13, 0"
2017/03/17 17:37:21,"SO_ID not found : 13, 0"
2017/03/17 17:37:21,"not found soid : 14, 0"
2017/03/17 17:37:21,"SO_ID not found : 14, 0"
2017/03/17 17:37:21,"not found soid : 15, 0"
2017/03/17 17:37:21,"SO_ID not found : 15, 0"
2017/03/17 17:37:21,number of download order : 16
2017/03/17 17:37:53,"Working row : 272, 3, 10, 14, 16, 21, 30, 33, 42, 46, 56, 60, 68, 450, 71, 73, "
2017/03/17 17:37:54,"Download Order : 272, 0, IPI_MCA17_01_L, 9185, MS249037-1 9, IU002 WHITE"
2017/03/17 17:37:55,"Download Order : 3, 0, IPI_MCA17_01_R, 8615, MS249037-1 10T, IU002 WHITE"
2017/03/17 17:37:56,"Download Order : 10, 0, IPI_MCA17_02_L, 8633, MS249037-1 12T, IU002 WHITE"
2017/03/17 17:37:57,"Download Order : 14, 0, IPI_MCA17_02_R, 8656, MS249037-1 14, IU002 WHITE"
2017/03/17 17:37:58,"Download Order : 16, 0, IPI_MCA17_03_L, 8661, MS249037-1 10, IU002 WHITE"
2017/03/17 17:37:59,"Download Order : 21, 0, IPI_MCA17_03_R, 8680, MS249037-1 12, IU002 WHITE"
2017/03/17 17:38:00,"Download Order : 30, 0, IPI_MCA17_04_L, 8698, MS249037-1 7T, IU002 WHITE"
2017/03/17 17:38:01,"Download Order : 33, 0, IPI_MCA17_04_R, 8718, MS249037-1 10T, IU002 WHITE"
2017/03/17 17:38:02,"Download Order : 42, 1, IPI_MCA17_05_L, 8736, MS249037-1 9, IU002 WHITE"
2017/03/17 17:38:03,"Download Order : 46, 1, IPI_MCA17_05_R, 8754, MS249037-1 10T, IU002 WHITE"
2017/03/17 17:38:04,"Download Order : 56, 1, IPI_MCA17_06_L, 8777, MS249037-1 10, IU002 WHITE"
2017/03/17 17:38:05,"Download Order : 60, 1, IPI_MCA17_06_R, 8790, MS249037-1 9T, IU002 WHITE"
2017/03/17 17:38:06,"Download Order : 68, 1, IPI_MCA17_07_L, 8811, MS249037-1 11T, IU002 WHITE"
2017/03/17 17:38:07,"Download Order : 450, 1, IPI_MCA17_07_R, 9418, MS249037-1 6, IU002 WHITE"
2017/03/17 17:38:08,"Download Order : 71, 1, IPI_MCA17_08_L, 8834, MS249037-1 7, IU002 WHITE"
2017/03/17 17:38:09,"Download Order : 73, 1, IPI_MCA17_08_R, 8855, MS249037-1 8T, IU002 WHITE"
2017/03/17 17:38:09,number of zero SOID : 4
2017/03/17 17:38:09,number of zero SOID : 4
2017/03/17 17:38:09,number of zero SOID : 4
2017/03/17 17:38:09,number of zero SOID : 4
2017/03/17 17:38:09,number of zero SOID : 4
2017/03/17 17:38:09,number of zero SOID : 4
2017/03/17 17:38:09,number of zero SOID : 4
2017/03/17 17:38:09,number of zero SOID : 4
2017/03/17 17:38:10,number of zero SOID : 4
2017/03/17 17:38:10,number of zero SOID : 4
2017/03/17 17:38:10,number of zero SOID : 3
2017/03/17 17:38:10,number of zero SOID : 3
2017/03/17 17:38:10,number of zero SOID : 3
2017/03/17 17:38:10,number of zero SOID : 3
2017/03/17 17:38:10,number of zero SOID : 3
2017/03/17 17:38:10,number of zero SOID : 3
2017/03/17 17:38:10,number of zero SOID : 3
2017/03/17 17:38:11,number of zero SOID : 2
2017/03/17 17:38:11,number of zero SOID : 2
2017/03/17 17:38:11,number of zero SOID : 2
2017/03/17 17:38:11,door close : 0
2017/03/17 17:38:11,door close : 1
2017/03/17 17:38:11,door close : 2
2017/03/17 17:38:11,door close : 3
2017/03/17 17:38:11,number of zero SOID : 1
2017/03/17 17:38:11,number of zero SOID : 1
2017/03/17 17:38:11,number of zero SOID : 0
2017/03/17 17:38:11,door close : 4
2017/03/17 17:38:11,door close : 5
2017/03/17 17:38:11,door close : 6
2017/03/17 17:38:11,door close : 7
2017/03/17 17:38:31,"0, Normal Act Count Row : 272, 9, 8, 9, 9, prs_qty=1, door=0"
2017/03/17 17:38:31,iDoor value : 0
2017/03/17 17:38:31,"0, Normal Work Start Time : 272, 17 17:38:30"
2017/03/17 17:38:31,"1, Normal Act Count Row : 3, 1, 0, 3, 3, prs_qty=1, door=0"
2017/03/17 17:38:31,iDoor value : 0
2017/03/17 17:38:31,"Next Order : 4, SO_ID=8621, SORT_Key=7, Station=01"
2017/03/17 17:38:31,"Check order again 1! 272, 9185"
2017/03/17 17:38:31,"Check order again 1! 272, 9185"
2017/03/17 17:38:32,"Check order again 1! 272, 9185"
2017/03/17 17:38:32,"Check order again 1! 272, 9185"
2017/03/17 17:38:32,"Check order again 1! 272, 9185"
2017/03/17 17:38:32,"Check order again 1! 272, 9185"
2017/03/17 17:38:32,"Check order again 1! 272, 9185"
2017/03/17 17:38:32,"Check order again 1! 272, 9185"
2017/03/17 17:38:32,"Check order again 1! 272, 9185"
2017/03/17 17:38:32,"Check order again 1! 272, 9185"
2017/03/17 17:38:32,"Check order again 1! 272, 9185"
2017/03/17 17:38:32,"Check order again 1! 272, 9185"
2017/03/17 17:38:33,"Check order again 1! 272, 9185"
2017/03/17 17:38:33,"Check order again 1! 272, 9185"
2017/03/17 17:38:33,"Check order again 1! 272, 9185"
2017/03/17 17:38:33,"Check order again 1! 272, 9185"
2017/03/17 17:38:33,"Check order again 1! 272, 9185"
2017/03/17 17:38:33,"Check order again 1! 272, 9185"
2017/03/17 17:38:33,"Check order again 1! 3, 8615"
2017/03/17 17:38:33,"Check order again 1! 3, 8615"
2017/03/17 17:38:33,"Next Order : 4, SO_ID=8621, SORT_Key=7, Station=01"
2017/03/17 17:38:33,"Next Order : 11, SO_ID=8634, SORT_Key=3, Station=02"
2017/03/17 17:38:33,"Next Order : 15, SO_ID=8658, SORT_Key=2, Station=02"
2017/03/17 17:38:33,"Next Order : 17, SO_ID=8669, SORT_Key=7, Station=03"
2017/03/17 17:38:33,"Next Order : 22, SO_ID=8683, SORT_Key=4, Station=03"
2017/03/17 17:38:33,"Next Order : 31, SO_ID=8709, SORT_Key=9, Station=04"
2017/03/17 17:38:33,"Next Order : 34, SO_ID=8720, SORT_Key=3, Station=04"
2017/03/17 17:38:33,number of download order : 7
2017/03/17 17:38:34,"Download Order : 4, 0, IPI_MCA17_01_R, 8621, MS249037-1 10T, IU002 WHITE"
2017/03/17 17:38:35,"Download Order : 11, 0, IPI_MCA17_02_L, 8634, MS249037-1 12T, IU002 WHITE"
2017/03/17 17:38:36,"Download Order : 15, 0, IPI_MCA17_02_R, 8658, MS249037-1 14, IU002 WHITE"
2017/03/17 17:38:37,"Download Order : 17, 0, IPI_MCA17_03_L, 8669, MS249037-1 10, IU002 WHITE"
2017/03/17 17:38:38,"Download Order : 22, 0, IPI_MCA17_03_R, 8683, MS249037-1 12, IU002 WHITE"
2017/03/17 17:38:39,"Download Order : 31, 0, IPI_MCA17_04_L, 8709, MS249037-1 7T, IU002 WHITE"
2017/03/17 17:38:40,"Download Order : 34, 0, IPI_MCA17_04_R, 8720, MS249037-1 10T, IU002 WHITE"
2017/03/17 17:38:41,"15, Normal Act Count Row : 73, 1, 0, 9, 9, prs_qty=1, door=7"
2017/03/17 17:38:41,iDoor value : 7
2017/03/17 17:38:41,"Next Order : 467, SO_ID=9442, SORT_Key=3, Station=08"
2017/03/17 17:38:41,"Check order again 1! 272, 9185"
2017/03/17 17:38:41,"Check order again 1! 272, 9185"
2017/03/17 17:38:41,"Check order again 1! 272, 9185"
2017/03/17 17:38:41,"Check order again 1! 272, 9185"
2017/03/17 17:38:41,"Check order again 1! 272, 9185"
2017/03/17 17:38:41,"Check order again 1! 272, 9185"
2017/03/17 17:38:41,"Check order again 1! 4, 8621"
2017/03/17 17:38:42,"Check order again 1! 4, 8621"
2017/03/17 17:38:42,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:42,"Check order again 1! 11, 8634"
2017/03/17 17:38:42,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:42,"Check order again 1! 11, 8634"
2017/03/17 17:38:42,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:42,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:42,"Check order again 1! 15, 8658"
2017/03/17 17:38:42,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:42,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:42,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:42,"Check order again 1! 17, 8669"
2017/03/17 17:38:42,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:42,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:42,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:42,"Check order again 1! 17, 8669"
2017/03/17 17:38:42,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:42,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:42,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:42,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:42,"Check order again 1! 22, 8683"
2017/03/17 17:38:42,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:42,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:42,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:42,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:42,"Check order again 1! 22, 8683"
2017/03/17 17:38:42,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:42,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:42,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:42,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:42,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:42,"Check order again 1! 30, 8698"
2017/03/17 17:38:43,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:43,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:43,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:43,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:43,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:43,"Check order again 1! 30, 8698"
2017/03/17 17:38:43,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:43,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:43,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:43,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:43,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:43,"Check order again 1! 33, 8718"
2017/03/17 17:38:43,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:43,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:43,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:43,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:43,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:43,"Check order again 1! 33, 8718"
2017/03/17 17:38:43,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:43,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:43,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:43,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:43,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:43,"Next Order : 43, SO_ID=8738, SORT_Key=3, Station=05"
2017/03/17 17:38:43,"Next Order : 47, SO_ID=8755, SORT_Key=2, Station=05"
2017/03/17 17:38:43,"Next Order : 57, SO_ID=8783, SORT_Key=9, Station=06"
2017/03/17 17:38:43,"Next Order : 61, SO_ID=8793, SORT_Key=3, Station=06"
2017/03/17 17:38:43,"Check order again 1! 68, 8811"
2017/03/17 17:38:43,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:43,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:43,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:43,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:43,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:43,"Next Order : 43, SO_ID=8738, SORT_Key=3, Station=05"
2017/03/17 17:38:43,"Next Order : 47, SO_ID=8755, SORT_Key=2, Station=05"
2017/03/17 17:38:43,"Next Order : 57, SO_ID=8783, SORT_Key=9, Station=06"
2017/03/17 17:38:43,"Next Order : 61, SO_ID=8793, SORT_Key=3, Station=06"
2017/03/17 17:38:43,"Next Order : 69, SO_ID=8822, SORT_Key=11, Station=07"
2017/03/17 17:38:43,"Check order again 1! 450, 9418"
2017/03/17 17:38:43,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:43,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:43,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:43,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:43,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:43,"Next Order : 43, SO_ID=8738, SORT_Key=3, Station=05"
2017/03/17 17:38:43,"Next Order : 47, SO_ID=8755, SORT_Key=2, Station=05"
2017/03/17 17:38:43,"Next Order : 57, SO_ID=8783, SORT_Key=9, Station=06"
2017/03/17 17:38:43,"Next Order : 61, SO_ID=8793, SORT_Key=3, Station=06"
2017/03/17 17:38:43,"Next Order : 69, SO_ID=8822, SORT_Key=11, Station=07"
2017/03/17 17:38:43,"Check order again 1! 450, 9418"
2017/03/17 17:38:43,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:43,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:43,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:43,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:43,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:43,"Next Order : 43, SO_ID=8738, SORT_Key=3, Station=05"
2017/03/17 17:38:43,"Next Order : 47, SO_ID=8755, SORT_Key=2, Station=05"
2017/03/17 17:38:43,"Next Order : 57, SO_ID=8783, SORT_Key=9, Station=06"
2017/03/17 17:38:43,"Next Order : 61, SO_ID=8793, SORT_Key=3, Station=06"
2017/03/17 17:38:43,"Next Order : 69, SO_ID=8822, SORT_Key=11, Station=07"
2017/03/17 17:38:43,"Check order again 1! 71, 8834"
2017/03/17 17:38:43,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:43,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:43,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:43,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:43,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:43,"Next Order : 43, SO_ID=8738, SORT_Key=3, Station=05"
2017/03/17 17:38:43,"Next Order : 47, SO_ID=8755, SORT_Key=2, Station=05"
2017/03/17 17:38:43,"Next Order : 57, SO_ID=8783, SORT_Key=9, Station=06"
2017/03/17 17:38:43,"Next Order : 61, SO_ID=8793, SORT_Key=3, Station=06"
2017/03/17 17:38:43,"Next Order : 69, SO_ID=8822, SORT_Key=11, Station=07"
2017/03/17 17:38:43,"Check order again 1! 71, 8834"
2017/03/17 17:38:43,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:43,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:43,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:43,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:43,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:43,"Next Order : 43, SO_ID=8738, SORT_Key=3, Station=05"
2017/03/17 17:38:43,"Next Order : 47, SO_ID=8755, SORT_Key=2, Station=05"
2017/03/17 17:38:43,"Next Order : 57, SO_ID=8783, SORT_Key=9, Station=06"
2017/03/17 17:38:43,"Next Order : 61, SO_ID=8793, SORT_Key=3, Station=06"
2017/03/17 17:38:43,"Next Order : 69, SO_ID=8822, SORT_Key=11, Station=07"
2017/03/17 17:38:43,"Next Order : 72, SO_ID=8835, SORT_Key=2, Station=08"
2017/03/17 17:38:43,"Check order again 1! 73, 8855"
2017/03/17 17:38:44,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:44,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:44,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:44,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:44,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
2017/03/17 17:38:44,"Next Order : 43, SO_ID=8738, SORT_Key=3, Station=05"
2017/03/17 17:38:44,"Next Order : 47, SO_ID=8755, SORT_Key=2, Station=05"
2017/03/17 17:38:44,"Next Order : 57, SO_ID=8783, SORT_Key=9, Station=06"
2017/03/17 17:38:44,"Next Order : 61, SO_ID=8793, SORT_Key=3, Station=06"
2017/03/17 17:38:44,"Next Order : 69, SO_ID=8822, SORT_Key=11, Station=07"
2017/03/17 17:38:44,"Next Order : 72, SO_ID=8835, SORT_Key=2, Station=08"
2017/03/17 17:38:44,"Check order again 1! 73, 8855"
2017/03/17 17:38:44,"Next Order : 5, SO_ID=8622, SORT_Key=8, Station=01"
2017/03/17 17:38:44,"Next Order : 12, SO_ID=8648, SORT_Key=11, Station=02"
2017/03/17 17:38:44,"Next Order : 321, SO_ID=9246, SORT_Key=3, Station=02"
2017/03/17 17:38:44,"Next Order : 18, SO_ID=8671, SORT_Key=8, Station=03"
2017/03/17 17:38:44,"Next Order : 23, SO_ID=8684, SORT_Key=5, Station=03"
